"","Index","Age","Gender","Word","If_word","Decision","Answer","RT","Word_length","Uniqueness_point"
"4807",16,18,"female","ручка","yes","space","right",1.28039059997536,0.735714285714286,0.466105957534529
"4808",16,18,"female","ержин","no",NA,"right",NA,0.750385487528345,NA
"4809",16,18,"female","свеча","yes","space","right",1.30091290001292,0.661269841269841,0.66126984126984
"4810",16,18,"female","лиса","yes","space","right",1.25849429995287,0.603174603174603,0.6031746031746
"4811",16,18,"female","ухо","yes","space","right",1.12879580003209,0.554739229024943,0.55473922902494
"4812",16,18,"female","хопье","no",NA,"right",NA,0.669183673469388,NA
"4813",16,18,"female","этаж","yes","space","right",1.16128890000982,0.703877551020408,0.70387755102041
"4814",16,18,"female","вилка","yes","space","right",1.12902300001588,0.668231292517007,0.525967865241334
"4815",16,18,"female","икруп","no",NA,"right",NA,0.650566893424036,NA
"4816",16,18,"female","горох","yes","space","right",1.2929588999832,0.766893424036281,0.76689342403628
"4817",16,18,"female","йогурт","yes","space","right",1.2867913999944,0.89843537414966,0.567954121042356
"4818",16,18,"female","глаза","yes","space","right",1.34164110000711,0.652448979591837,0.65244897959184
"4819",16,18,"female","палец","yes","space","right",1.22475150000537,0.68453514739229,0.68453514739229
"4820",16,18,"female","солнце","yes","space","right",1.75991770002292,0.736235827664399,0.7362358276644
"4821",16,18,"female","плиттер","no",NA,"right",NA,0.817868480725624,NA
"4822",16,18,"female","глека","no",NA,"right",NA,0.727528344671202,NA
"4823",16,18,"female","дипа","no",NA,"right",NA,0.633968253968254,NA
"4824",16,18,"female","письмо","yes","space","right",1.173309899983,0.657709750566893,0.510447625033973
"4825",16,18,"female","часы","yes","space","right",1.26337930001318,0.658888888888889,0.65888888888889
"4826",16,18,"female","выньце","no",NA,"right",NA,0.765102040816326,NA
"4827",16,18,"female","вогой","no",NA,"right",NA,0.836281179138322,NA
"4828",16,18,"female","школа","yes","space","right",1.36703359999228,0.799138321995465,0.79913832199546
"4829",16,18,"female","ложка","yes","space","right",1.15789540001424,0.660430839002268,0.550609410430839
"4830",16,18,"female","неворт","no","space","wrong",1.65301130001899,0.705147392290249,NA
"4831",16,18,"female","баларь","no",NA,"right",NA,0.701111111111111,NA
"4832",16,18,"female","шорты","yes","space","right",1.25298440002371,0.664784580498866,0.66478458049887
"4833",16,18,"female","адрес","yes","space","right",1.17301080003381,0.555578231292517,0.55557823129252
"4834",16,18,"female","туан","no",NA,"right",NA,0.624761904761905,NA
"4835",16,18,"female","тётя","yes","space","right",1.32663359999424,0.719569160997732,0.71956916099773
"4836",16,18,"female","ванна","yes","space","right",1.27009869995527,0.687324263038549,0.68732426303855
"4837",16,18,"female","земля","yes","space","right",1.17938559997128,0.63297052154195,0.63297052154195
"4838",16,18,"female","окно","yes","space","right",1.18473009997979,0.573854875283447,0.429897837286254
"4839",16,18,"female","полёт","yes","space","right",1.45806929998798,0.781814058956916,0.78181405895692
"4840",16,18,"female","депьял","no",NA,"right",NA,0.698095238095238,NA
"4841",16,18,"female","забор","yes","space","right",1.53824750002241,0.778662131519274,0.77866213151927
"4842",16,18,"female","пагочь","no",NA,"right",NA,0.759387755102041,NA
"4843",16,18,"female","билет","yes","space","right",1.43082529999083,0.815328798185941,0.81532879818594
"4844",16,18,"female","вишня","yes","space","right",1.22195040003862,0.640770975056689,0.490059822174483
"4845",16,18,"female","гласпы","no",NA,"right",NA,0.725351473922902,NA
"4846",16,18,"female","ортонь","no",NA,"right",NA,0.660181405895692,NA
"4847",16,18,"female","весна","yes","space","right",1.49798719998216,0.604421768707483,0.60442176870748
"4848",16,18,"female","битля","no",NA,"right",NA,0.60390022675737,NA
"4849",16,18,"female","акань","no",NA,"right",NA,0.607074829931973,NA
"4850",16,18,"female","ведро","yes","space","right",1.17772179999156,0.662517006802721,0.453723941189378
"4851",16,18,"female","ветер","yes","space","right",1.1922915999894,0.685034013605442,0.461707285812876
"4852",16,18,"female","голос","yes","space","right",1.34327010001289,0.714013605442177,0.71401360544218
"4853",16,18,"female","книга","yes","space","right",1.24470280000241,0.7540589569161,0.7540589569161
"4854",16,18,"female","апонь","no",NA,"right",NA,0.576916099773243,NA
"4855",16,18,"female","санки","yes","space","right",1.19812499999534,0.677981859410431,0.592311775708747
"4856",16,18,"female","утро","yes","space","right",1.38925439998275,0.494761904761905,0.349725668504448
"4857",16,18,"female","вечер","yes","space","right",1.65783449995797,0.882834467120181,0.88283446712018
"4858",16,18,"female","удар","yes","space","right",1.42536960000871,0.658707482993197,0.6587074829932
"4859",16,18,"female","нраты","no",NA,"right",NA,0.591746031746032,NA
"4860",16,18,"female","локоть","yes","space","right",1.27685300004668,0.742857142857143,0.74285714285714
"4861",16,18,"female","гритня","no",NA,"right",NA,0.793310657596372,NA
"4862",16,18,"female","беда","yes","space","right",1.07972940005129,0.516145124716553,0.51614512471655
"4863",16,18,"female","нарняк","no",NA,"right",NA,0.731609977324263,NA
"4864",16,18,"female","южжичь","no",NA,"right",NA,0.776077097505669,NA
"4865",16,18,"female","снылька","no",NA,"right",NA,0.819160997732426,NA
"4866",16,18,"female","транка","no",NA,"right",NA,0.792018140589569,NA
"4867",16,18,"female","угол","yes","space","right",1.21982070000377,0.62671201814059,0.62671201814059
"4868",16,18,"female","штокса","no",NA,"right",NA,0.81530612244898,NA
"4869",16,18,"female","глисо","no",NA,"right",NA,0.702448979591837,NA
"4870",16,18,"female","гжольты","no",NA,"right",NA,0.766825396825397,NA
"4871",16,18,"female","небо","yes","space","right",1.25995779997902,0.587097505668934,0.433373910967895
"4872",16,18,"female","тунка","no",NA,"right",NA,0.67530612244898,NA
"4873",16,18,"female","чинтирь","no",NA,"right",NA,0.848798185941043,NA
"4874",16,18,"female","пюре","yes","space","right",1.36641269997926,0.601111111111111,0.371000218784447
"4875",16,18,"female","сцурка","no",NA,"right",NA,0.854875283446712,NA
"4876",16,18,"female","опрыдь","no",NA,"right",NA,0.6640589569161,NA
"4877",16,18,"female","лужа","yes","space","right",1.1300263000303,0.618072562358277,0.61807256235828
"4878",16,18,"female","нупог","no",NA,"right",NA,0.775238095238095,NA
"4879",16,18,"female","пелань","no",NA,"right",NA,0.705873015873016,NA
"4880",16,18,"female","треза","no",NA,"right",NA,0.69249433106576,NA
"4881",16,18,"female","деньги","yes","space","right",1.25148700003046,0.675646258503401,0.562353123067408
"4882",16,18,"female","кулак","yes","space","right",1.43273449997651,0.830884353741497,0.8308843537415
"4883",16,18,"female","осчинь","no",NA,"right",NA,0.685192743764172,NA
"4884",16,18,"female","муха","yes","space","right",1.53438759996789,0.649795918367347,0.511521775376817
"4885",16,18,"female","поезд","yes","space","right",1.34656009997707,0.866145124716553,0.86614512471655
"4886",16,18,"female","банка","yes","space","right",1.25091299996711,0.693741496598639,0.69374149659864
"4887",16,18,"female","бутфиль","no",NA,"right",NA,0.848004535147392,NA
"4888",16,18,"female","сосед","yes","space","right",1.49822920002043,0.885328798185941,0.88532879818594
"4889",16,18,"female","ответ","yes","space","right",1.36823409999488,0.72827664399093,0.72827664399093
"4890",16,18,"female","свинья","yes","space","right",1.33340170001611,0.812539682539683,0.656444199301342
"4891",16,18,"female","хика","no",NA,"right",NA,0.607278911564626,NA
"4892",16,18,"female","запах","yes","space","right",1.27659919997677,0.720226757369615,0.72022675736961
"4893",16,18,"female","плечо","yes","space","right",1.37350500002503,0.710113378684807,0.71011337868481
"4894",16,18,"female","буква","yes","space","right",1.30339189997176,0.522380952380952,0.380690388976103
"4895",16,18,"female","фектет","no",NA,"right",NA,0.825600907029478,NA
"4896",16,18,"female","осень","yes","space","right",1.30791339999996,0.644920634920635,0.64492063492063
"4897",16,18,"female","зима","yes","space","right",1.2530090000364,0.635102040816326,0.63510204081633
"4898",16,18,"female","шада","no",NA,"right",NA,0.650544217687075,NA
"4899",16,18,"female","число","yes","space","right",1.50740740000037,0.712040816326531,0.57089109956945
"4900",16,18,"female","рукав","yes","space","right",1.28721199999563,0.77297052154195,0.77297052154195
"4901",16,18,"female","сьюва","no",NA,"right",NA,0.69875283446712,NA
"4902",16,18,"female","белка","yes","space","right",1.6320696999901,0.679818594104308,0.553400988810824
"4903",16,18,"female","чехвинь","no",NA,"right",NA,0.846349206349206,NA
"4904",16,18,"female","лермей","no",NA,"right",NA,0.685374149659864,NA
"4905",16,18,"female","циньво","no",NA,"right",NA,0.689365079365079,NA
"4906",16,18,"female","крыло","yes","space","right",1.59142020001309,0.67156462585034,0.67156462585034
"4907",16,18,"female","дочка","yes","space","right",1.39202189998468,0.775238095238095,0.643943191311612
"4908",16,18,"female","кукла","yes","space","right",1.31660810002359,0.694308390022676,0.572655050686409
"4909",16,18,"female","слово","yes","space","right",1.3114783000201,0.727210884353741,0.72721088435374
"4910",16,18,"female","поле","yes","space","right",1.21254869998666,0.675600907029479,0.67560090702948
"4911",16,18,"female","груша","yes","space","right",1.16748760000337,0.676507936507937,0.67650793650794
"4912",16,18,"female","жена","yes","space","right",1.1283248999971,0.649365079365079,0.64936507936508
"4913",16,18,"female","отец","yes","space","right",1.13801999995485,0.718321995464853,0.71832199546485
"4914",16,18,"female","фазлек","no",NA,"right",NA,0.869047619047619,NA
"4915",16,18,"female","тричок","no",NA,"right",NA,0.895736961451247,NA
"4916",16,18,"female","номер","yes","space","right",1.2310315000359,0.71843537414966,0.44210136130771
"4917",16,18,"female","перо","yes","space","right",1.49616020004032,0.623741496598639,0.62374149659864
"4918",16,18,"female","чигност","no",NA,"right",NA,1.04362811791383,NA
"4919",16,18,"female","точка","yes","space","right",1.32384319999255,0.715963718820862,0.60302732003363
"4920",16,18,"female","шехня","no",NA,"right",NA,0.765238095238095,NA
"4921",16,18,"female","жикно","no",NA,"right",NA,0.718367346938775,NA
"4922",16,18,"female","черан","no",NA,"right",NA,0.672517006802721,NA
"4923",16,18,"female","кошка","yes","space","right",1.26135960000101,0.731337868480726,0.577641603707713
"4924",16,18,"female","черсы","no",NA,"right",NA,0.742879818594104,NA
"4925",16,18,"female","завод","yes",NA,"wrong",NA,0.791043083900227,0.79104308390023
"4926",16,18,"female","желсок","no",NA,"right",NA,0.799455782312925,NA
"4927",16,18,"female","лампа","yes","space","right",1.41500819998328,0.687641723356009,0.68764172335601
"4928",16,18,"female","теньтефь","no",NA,"right",NA,0.901111111111111,NA
"4929",16,18,"female","цатка","no",NA,"right",NA,0.721859410430839,NA
"4930",16,18,"female","шнеток","no",NA,"right",NA,0.893106575963719,NA
"4931",16,18,"female","фойза","no",NA,"right",NA,0.728820861678005,NA
"4932",16,18,"female","грунир","no",NA,"right",NA,0.666235827664399,NA
"4933",16,18,"female","тиня","no",NA,"right",NA,0.689229024943311,NA
"4934",16,18,"female","шулкан","no",NA,"right",NA,0.857528344671202,NA
"4935",16,18,"female","волна","yes","space","right",1.29567739996128,0.749977324263039,0.74997732426304
"4936",16,18,"female","бодор","no",NA,"right",NA,0.607165532879819,NA
"4937",16,18,"female","обед","yes","space","right",1.35792350000702,0.723990929705215,0.72399092970522
"4938",16,18,"female","барнак","no",NA,"right",NA,0.844988662131519,NA
"4939",16,18,"female","журтынь","no",NA,"right",NA,0.822199546485261,NA
"4940",16,18,"female","вата","yes","space","right",1.26350839994848,0.532721088435374,0.53272108843537
"4941",16,18,"female","рацма","no",NA,"right",NA,0.73297052154195,NA
"4942",16,18,"female","витлюн","no",NA,"right",NA,0.802290249433107,NA
"4943",16,18,"female","ноготь","yes","space","right",1.22386570001254,0.619183673469388,0.357570849407583
"4944",16,18,"female","диван","yes","space","right",1.21519120002631,0.564240362811791,0.56424036281179
"4945",16,18,"female","шелир","no",NA,"right",NA,0.734648526077098,NA
"4946",16,18,"female","зутан","no",NA,"right",NA,0.730589569160998,NA
"4947",16,18,"female","ваза","yes","space","right",1.21929239999736,0.640634920634921,0.64063492063492
"4948",16,18,"female","дактон","no",NA,"right",NA,0.758412698412698,NA
"4949",16,18,"female","пират","yes","space","right",1.37013160000788,0.749614512471655,0.74961451247166
"4950",16,18,"female","вуган","no",NA,"right",NA,0.680385487528345,NA
"4951",16,18,"female","зейпан","no",NA,"right",NA,0.752040816326531,NA
"4952",16,18,"female","хальдан","no",NA,"right",NA,0.722176870748299,NA
"4953",16,18,"female","паук","yes","space","right",1.71119300002465,0.652426303854875,0.65242630385488
"4954",16,18,"female","кеппет","no",NA,"right",NA,0.693151927437642,NA
"4955",16,18,"female","люрык","no",NA,"right",NA,0.659569160997732,NA
